area_code,area,com_code,item,subcom_code,subitem,source_code,source,unit,cf,cf_type,description,literature
226,Uganda,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
229,United Kingdom,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
230,Ukraine,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
231,United States of America,c17,Wood chips and particles,"","",,,m3/m3,3.04,cf_use,m3 loose to solid m3,"FAO, ITTO and United Nations (2020)"
233,Burkina Faso,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
234,Uruguay,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
235,Uzbekistan,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
236,Venezuela (Bolivarian Republic of),c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
237,Viet Nam,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
238,Ethiopia,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
239,British Virgin Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
244,Samoa,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
249,Yemen,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
250,Democratic Republic of the Congo,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
251,Zambia,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
255,Belgium,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
256,Luxembourg,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
270,Mayotte,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
272,Serbia,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
273,Montenegro,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
276,Sudan,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
277,South Sudan,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
5,American Samoa,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
8,Antigua and Barbuda,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
17,Bermuda,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
24,British Indian Ocean Territory,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
36,Cayman Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
43,Cocos (Keeling) Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
71,French Southern and Antarctic Territories,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
85,Greenland,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
86,Grenada,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
88,Guam,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
94,Holy See,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
127,Marshall Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
142,Montserrat,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
148,Nauru,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
163,Northern Mariana Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
164,Pacific Islands Trust Territory,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
172,Pitcairn Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
180,Palau,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
187,"Saint Helena, Ascension and Tristan da Cunha",c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
188,Saint Kitts and Nevis,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
192,San Marino,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
205,Western Sahara,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
218,Tokelau,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
227,Tuvalu,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
228,USSR,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
242,Wake Island,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
243,Wallis and Futuna Islands,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
248,Yugoslav SFR,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
258,Anguilla,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
279,Curaçao,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
281,Saint-Martin (French Part),c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
299,Palestine,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
252,Unspecified Area,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
254,Others (adjustment),c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
999,RoW,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
,ASI,c17,Wood chips and particles,"","",,,m3/m3,2.88,cf_use,m3 loose to solid m3,"FAO, ITTO and United Nations (2020)"
,EUR,c17,Wood chips and particles,"","",,,m3/m3,2.84,cf_use,m3 loose to solid m3,"FAO, ITTO and United Nations (2020)"
,AFR,c17,Wood chips and particles,"","",,,m3/m3,3.76,cf_use,m3 loose to solid m3,"FAO, ITTO and United Nations (2020)"
,LAM,c17,Wood chips and particles,"","",,,m3/m3,2.6,cf_use,m3 loose to solid m3,"FAO, ITTO and United Nations (2020)"
,OCE,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
,NAM,c17,Wood chips and particles,"","",,,m3/m3,,cf_use,m3 loose to solid m3,
1,Armenia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
2,Afghanistan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
3,Albania,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
4,Algeria,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
6,Andorra,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
7,Angola,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
9,Argentina,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
10,Australia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
11,Austria,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
12,Bahamas,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
13,Bahrain,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
14,Barbados,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
15,Belgium-Luxembourg,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
16,Bangladesh,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
18,Bhutan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
19,Bolivia (Plurinational State of),c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
20,Botswana,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
21,Brazil,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
22,Aruba,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
23,Belize,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
25,Solomon Islands,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
26,Brunei Darussalam,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
27,Bulgaria,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
28,Myanmar,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
29,Burundi,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
32,Cameroon,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
33,Canada,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
35,Cabo Verde,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
37,Central African Republic,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
38,Sri Lanka,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
39,Chad,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
40,Chile,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
41,"China, mainland",c18,Wood residues,"","",,,m3sw/odmt,2.38,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
42,Christmas Island,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
44,Colombia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
45,Comoros,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
46,Congo,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
47,Cook Islands,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
48,Costa Rica,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
49,Cuba,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
50,Cyprus,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
51,Czechoslovakia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
52,Azerbaijan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
53,Benin,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
54,Denmark,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
55,Dominica,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
56,Dominican Republic,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
57,Belarus,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
58,Ecuador,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
59,Egypt,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
60,El Salvador,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
61,Equatorial Guinea,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
63,Estonia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
64,Faroe Islands,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
65,Falkland Islands (Malvinas),c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
66,Fiji,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
67,Finland,c18,Wood residues,"","",,,m3sw/odmt,2.4,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
68,France,c18,Wood residues,"","",,,m3sw/odmt,2.25,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
69,French Guyana,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
70,French Polynesia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
72,Djibouti,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
73,Georgia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
74,Gabon,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
75,Gambia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
79,Germany,c18,Wood residues,"","",,,m3sw/odmt,2.49,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
80,Bosnia and Herzegovina,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
81,Ghana,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
82,Gibraltar,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
83,Kiribati,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
84,Greece,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
87,Guadeloupe,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
89,Guatemala,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
90,Guinea,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
91,Guyana,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
93,Haiti,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
95,Honduras,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
96,"China, Hong Kong SAR",c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
97,Hungary,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
98,Croatia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
99,Iceland,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
100,India,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
101,Indonesia,c18,Wood residues,"","",,,m3sw/odmt,2.6,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
102,Iran (Islamic Republic of),c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
103,Iraq,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
104,Ireland,c18,Wood residues,"","",,,m3sw/odmt,2.78,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
105,Israel,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
106,Italy,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
107,Cote d'Ivoire,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
108,Kazakhstan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
109,Jamaica,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
110,Japan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
112,Jordan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
113,Kyrgyzstan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
114,Kenya,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
115,Cambodia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
116,Democratic People's Republic of Korea,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
117,Republic of Korea,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
118,Kuwait,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
119,Latvia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
120,Lao People's Democratic Republic,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
121,Lebanon,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
122,Lesotho,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
123,Liberia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
124,Libya,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
125,Liechtenstein,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
126,Lithuania,c18,Wood residues,"","",,,m3sw/odmt,2.29,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
128,"China, Macao SAR",c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
129,Madagascar,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
130,Malawi,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
131,Malaysia,c18,Wood residues,"","",,,m3sw/odmt,2.4,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
132,Maldives,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
133,Mali,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
134,Malta,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
135,Martinique,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
136,Mauritania,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
137,Mauritius,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
138,Mexico,c18,Wood residues,"","",,,m3sw/odmt,2.22,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
141,Mongolia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
143,Morocco,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
144,Mozambique,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
145,Micronesia (Federated States of),c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
146,Republic of Moldova,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
147,Namibia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
149,Nepal,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
150,Netherlands,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
151,Netherlands Antilles,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
153,New Caledonia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
154,North Macedonia,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
155,Vanuatu,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
156,New Zealand,c18,Wood residues,"","",,,m3sw/odmt,2.3,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
157,Nicaragua,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
158,Niger,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
159,Nigeria,c18,Wood residues,"","",,,m3sw/odmt,2.02,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
160,Niue,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
161,Norfolk Island,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
162,Norway,c18,Wood residues,"","",,,m3sw/odmt,2.5,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
165,Pakistan,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
166,Panama,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
167,Czechia,c18,Wood residues,"","",,,m3sw/odmt,2.41,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
168,Papua New Guinea,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
169,Paraguay,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
170,Peru,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
171,Philippines,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
173,Poland,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
174,Portugal,c18,Wood residues,"","",,,m3sw/odmt,3.33,cf_use_odmt,green swe to oven-dry tonne,"FAO, ITTO and United Nations (2020)"
175,Guinea-Bissau,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
176,Timor-Leste,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
178,Eritrea,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
179,Qatar,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
181,Zimbabwe,c18,Wood residues,"","",,,m3sw/odmt,,cf_use_odmt,green swe to oven-dry tonne,
