code;name;proc_code;process;com_code;item_name;conversion_factor
106;Italy;p06;Veneer production;c18;Wood residues;
107;Cote d'Ivoire;p06;Veneer production;c18;Wood residues;
108;Kazakhstan;p06;Veneer production;c18;Wood residues;
109;Jamaica;p06;Veneer production;c18;Wood residues;
110;Japan;p06;Veneer production;c18;Wood residues;
112;Jordan;p06;Veneer production;c18;Wood residues;
113;Kyrgyzstan;p06;Veneer production;c18;Wood residues;
114;Kenya;p06;Veneer production;c18;Wood residues;
115;Cambodia;p06;Veneer production;c18;Wood residues;
116;Democratic People's Republic of Korea;p06;Veneer production;c18;Wood residues;
117;Republic of Korea;p06;Veneer production;c18;Wood residues;
118;Kuwait;p06;Veneer production;c18;Wood residues;
119;Latvia;p06;Veneer production;c18;Wood residues;
120;Lao People's Democratic Republic;p06;Veneer production;c18;Wood residues;
121;Lebanon;p06;Veneer production;c18;Wood residues;
122;Lesotho;p06;Veneer production;c18;Wood residues;
123;Liberia;p06;Veneer production;c18;Wood residues;
124;Libya;p06;Veneer production;c18;Wood residues;
125;Liechtenstein;p06;Veneer production;c18;Wood residues;
126;Lithuania;p06;Veneer production;c18;Wood residues;3
128;China, Macao SAR;p06;Veneer production;c18;Wood residues;
129;Madagascar;p06;Veneer production;c18;Wood residues;
130;Malawi;p06;Veneer production;c18;Wood residues;
131;Malaysia;p06;Veneer production;c18;Wood residues;4
132;Maldives;p06;Veneer production;c18;Wood residues;
133;Mali;p06;Veneer production;c18;Wood residues;
134;Malta;p06;Veneer production;c18;Wood residues;
135;Martinique;p06;Veneer production;c18;Wood residues;
136;Mauritania;p06;Veneer production;c18;Wood residues;
137;Mauritius;p06;Veneer production;c18;Wood residues;
138;Mexico;p06;Veneer production;c18;Wood residues;5,7
141;Mongolia;p06;Veneer production;c18;Wood residues;
143;Morocco;p06;Veneer production;c18;Wood residues;
144;Mozambique;p06;Veneer production;c18;Wood residues;
145;Micronesia (Federated States of);p06;Veneer production;c18;Wood residues;
146;Republic of Moldova;p06;Veneer production;c18;Wood residues;
147;Namibia;p06;Veneer production;c18;Wood residues;
149;Nepal;p06;Veneer production;c18;Wood residues;
150;Netherlands;p06;Veneer production;c18;Wood residues;2
151;Netherlands Antilles;p06;Veneer production;c18;Wood residues;
153;New Caledonia;p06;Veneer production;c18;Wood residues;
154;North Macedonia;p06;Veneer production;c18;Wood residues;
155;Vanuatu;p06;Veneer production;c18;Wood residues;
156;New Zealand;p06;Veneer production;c18;Wood residues;
157;Nicaragua;p06;Veneer production;c18;Wood residues;
158;Niger;p06;Veneer production;c18;Wood residues;
159;Nigeria;p06;Veneer production;c18;Wood residues;
160;Niue;p06;Veneer production;c18;Wood residues;
161;Norfolk Island;p06;Veneer production;c18;Wood residues;
162;Norway;p06;Veneer production;c18;Wood residues;
165;Pakistan;p06;Veneer production;c18;Wood residues;
166;Panama;p06;Veneer production;c18;Wood residues;
167;Czechia;p06;Veneer production;c18;Wood residues;
168;Papua New Guinea;p06;Veneer production;c18;Wood residues;
169;Paraguay;p06;Veneer production;c18;Wood residues;
170;Peru;p06;Veneer production;c18;Wood residues;
171;Philippines;p06;Veneer production;c18;Wood residues;
173;Poland;p06;Veneer production;c18;Wood residues;5
174;Portugal;p06;Veneer production;c18;Wood residues;
175;Guinea-Bissau;p06;Veneer production;c18;Wood residues;
176;Timor-Leste;p06;Veneer production;c18;Wood residues;
178;Eritrea;p06;Veneer production;c18;Wood residues;
179;Qatar;p06;Veneer production;c18;Wood residues;
181;Zimbabwe;p06;Veneer production;c18;Wood residues;
182;Reunion;p06;Veneer production;c18;Wood residues;
183;Romania;p06;Veneer production;c18;Wood residues;
184;Rwanda;p06;Veneer production;c18;Wood residues;
185;Russian Federation;p06;Veneer production;c18;Wood residues;4
186;Serbia and Montenegro;p06;Veneer production;c18;Wood residues;
189;Saint Lucia;p06;Veneer production;c18;Wood residues;
190;Saint Pierre and Miquelon;p06;Veneer production;c18;Wood residues;
191;Saint Vincent and the Grenadines;p06;Veneer production;c18;Wood residues;
193;Sao Tome and Principe;p06;Veneer production;c18;Wood residues;
194;Saudi Arabia;p06;Veneer production;c18;Wood residues;
195;Senegal;p06;Veneer production;c18;Wood residues;
196;Seychelles;p06;Veneer production;c18;Wood residues;
197;Sierra Leone;p06;Veneer production;c18;Wood residues;
198;Slovenia;p06;Veneer production;c18;Wood residues;2
199;Slovakia;p06;Veneer production;c18;Wood residues;
200;Singapore;p06;Veneer production;c18;Wood residues;
201;Somalia;p06;Veneer production;c18;Wood residues;
202;South Africa;p06;Veneer production;c18;Wood residues;1
203;Spain;p06;Veneer production;c18;Wood residues;
207;Suriname;p06;Veneer production;c18;Wood residues;
208;Tajikistan;p06;Veneer production;c18;Wood residues;
209;Eswatini;p06;Veneer production;c18;Wood residues;
210;Sweden;p06;Veneer production;c18;Wood residues;
211;Switzerland;p06;Veneer production;c18;Wood residues;
212;Syrian Arab Republic;p06;Veneer production;c18;Wood residues;
213;Turkmenistan;p06;Veneer production;c18;Wood residues;
214;China, Taiwan Province of;p06;Veneer production;c18;Wood residues;
215;United Republic of Tanzania;p06;Veneer production;c18;Wood residues;
216;Thailand;p06;Veneer production;c18;Wood residues;
217;Togo;p06;Veneer production;c18;Wood residues;
219;Tonga;p06;Veneer production;c18;Wood residues;
220;Trinidad and Tobago;p06;Veneer production;c18;Wood residues;
221;Oman;p06;Veneer production;c18;Wood residues;
222;Tunisia;p06;Veneer production;c18;Wood residues;
223;Turkey;p06;Veneer production;c18;Wood residues;
224;Turks and Caicos Islands;p06;Veneer production;c18;Wood residues;
225;United Arab Emirates;p06;Veneer production;c18;Wood residues;
226;Uganda;p06;Veneer production;c18;Wood residues;
229;United Kingdom;p06;Veneer production;c18;Wood residues;
230;Ukraine;p06;Veneer production;c18;Wood residues;
231;United States of America;p06;Veneer production;c18;Wood residues;2
233;Burkina Faso;p06;Veneer production;c18;Wood residues;
234;Uruguay;p06;Veneer production;c18;Wood residues;
235;Uzbekistan;p06;Veneer production;c18;Wood residues;
236;Venezuela (Bolivarian Republic of);p06;Veneer production;c18;Wood residues;
237;Viet Nam;p06;Veneer production;c18;Wood residues;
238;Ethiopia;p06;Veneer production;c18;Wood residues;
239;British Virgin Islands;p06;Veneer production;c18;Wood residues;
244;Samoa;p06;Veneer production;c18;Wood residues;
249;Yemen;p06;Veneer production;c18;Wood residues;
250;Democratic Republic of the Congo;p06;Veneer production;c18;Wood residues;
251;Zambia;p06;Veneer production;c18;Wood residues;
255;Belgium;p06;Veneer production;c18;Wood residues;
256;Luxembourg;p06;Veneer production;c18;Wood residues;
270;Mayotte;p06;Veneer production;c18;Wood residues;
272;Serbia;p06;Veneer production;c18;Wood residues;
273;Montenegro;p06;Veneer production;c18;Wood residues;
276;Sudan;p06;Veneer production;c18;Wood residues;
277;South Sudan;p06;Veneer production;c18;Wood residues;
5;American Samoa;p06;Veneer production;c18;Wood residues;
8;Antigua and Barbuda;p06;Veneer production;c18;Wood residues;
17;Bermuda;p06;Veneer production;c18;Wood residues;
24;British Indian Ocean Territory;p06;Veneer production;c18;Wood residues;
36;Cayman Islands;p06;Veneer production;c18;Wood residues;
43;Cocos (Keeling) Islands;p06;Veneer production;c18;Wood residues;
71;French Southern and Antarctic Territories;p06;Veneer production;c18;Wood residues;
85;Greenland;p06;Veneer production;c18;Wood residues;
86;Grenada;p06;Veneer production;c18;Wood residues;
88;Guam;p06;Veneer production;c18;Wood residues;
94;Holy See;p06;Veneer production;c18;Wood residues;
127;Marshall Islands;p06;Veneer production;c18;Wood residues;
142;Montserrat;p06;Veneer production;c18;Wood residues;
148;Nauru;p06;Veneer production;c18;Wood residues;
163;Northern Mariana Islands;p06;Veneer production;c18;Wood residues;
164;Pacific Islands Trust Territory;p06;Veneer production;c18;Wood residues;
172;Pitcairn Islands;p06;Veneer production;c18;Wood residues;
180;Palau;p06;Veneer production;c18;Wood residues;
187;Saint Helena, Ascension and Tristan da Cunha;p06;Veneer production;c18;Wood residues;
188;Saint Kitts and Nevis;p06;Veneer production;c18;Wood residues;
192;San Marino;p06;Veneer production;c18;Wood residues;
205;Western Sahara;p06;Veneer production;c18;Wood residues;
218;Tokelau;p06;Veneer production;c18;Wood residues;
227;Tuvalu;p06;Veneer production;c18;Wood residues;
228;USSR;p06;Veneer production;c18;Wood residues;
242;Wake Island;p06;Veneer production;c18;Wood residues;
243;Wallis and Futuna Islands;p06;Veneer production;c18;Wood residues;
248;Yugoslav SFR;p06;Veneer production;c18;Wood residues;
258;Anguilla;p06;Veneer production;c18;Wood residues;
279;Curaçao;p06;Veneer production;c18;Wood residues;
281;Saint-Martin (French Part);p06;Veneer production;c18;Wood residues;
299;Palestine;p06;Veneer production;c18;Wood residues;
252;Unspecified Area;p06;Veneer production;c18;Wood residues;
254;Others (adjustment);p06;Veneer production;c18;Wood residues;
;ASI;p06;Veneer production;c18;Wood residues;3,75
;EUR;p06;Veneer production;c18;Wood residues;3,116666667
;AFR;p06;Veneer production;c18;Wood residues;1
;LAM;p06;Veneer production;c18;Wood residues;5,7
;OCE;p06;Veneer production;c18;Wood residues;
;NAM;p06;Veneer production;c18;Wood residues;4
1;Armenia;p07;Plywood production;c18;Wood residues;
2;Afghanistan;p07;Plywood production;c18;Wood residues;
3;Albania;p07;Plywood production;c18;Wood residues;
4;Algeria;p07;Plywood production;c18;Wood residues;
6;Andorra;p07;Plywood production;c18;Wood residues;
7;Angola;p07;Plywood production;c18;Wood residues;
9;Argentina;p07;Plywood production;c18;Wood residues;
10;Australia;p07;Plywood production;c18;Wood residues;
11;Austria;p07;Plywood production;c18;Wood residues;
12;Bahamas;p07;Plywood production;c18;Wood residues;
13;Bahrain;p07;Plywood production;c18;Wood residues;
14;Barbados;p07;Plywood production;c18;Wood residues;
15;Belgium-Luxembourg;p07;Plywood production;c18;Wood residues;
16;Bangladesh;p07;Plywood production;c18;Wood residues;
18;Bhutan;p07;Plywood production;c18;Wood residues;
19;Bolivia (Plurinational State of);p07;Plywood production;c18;Wood residues;
20;Botswana;p07;Plywood production;c18;Wood residues;
21;Brazil;p07;Plywood production;c18;Wood residues;
22;Aruba;p07;Plywood production;c18;Wood residues;
23;Belize;p07;Plywood production;c18;Wood residues;
25;Solomon Islands;p07;Plywood production;c18;Wood residues;
26;Brunei Darussalam;p07;Plywood production;c18;Wood residues;
27;Bulgaria;p07;Plywood production;c18;Wood residues;
28;Myanmar;p07;Plywood production;c18;Wood residues;
29;Burundi;p07;Plywood production;c18;Wood residues;
32;Cameroon;p07;Plywood production;c18;Wood residues;
33;Canada;p07;Plywood production;c18;Wood residues;6
35;Cabo Verde;p07;Plywood production;c18;Wood residues;
37;Central African Republic;p07;Plywood production;c18;Wood residues;
38;Sri Lanka;p07;Plywood production;c18;Wood residues;
39;Chad;p07;Plywood production;c18;Wood residues;
40;Chile;p07;Plywood production;c18;Wood residues;
41;China, mainland;p07;Plywood production;c18;Wood residues;3,5
42;Christmas Island;p07;Plywood production;c18;Wood residues;
44;Colombia;p07;Plywood production;c18;Wood residues;
45;Comoros;p07;Plywood production;c18;Wood residues;
46;Congo;p07;Plywood production;c18;Wood residues;
47;Cook Islands;p07;Plywood production;c18;Wood residues;
48;Costa Rica;p07;Plywood production;c18;Wood residues;
49;Cuba;p07;Plywood production;c18;Wood residues;
50;Cyprus;p07;Plywood production;c18;Wood residues;
51;Czechoslovakia;p07;Plywood production;c18;Wood residues;
52;Azerbaijan;p07;Plywood production;c18;Wood residues;
53;Benin;p07;Plywood production;c18;Wood residues;
54;Denmark;p07;Plywood production;c18;Wood residues;
55;Dominica;p07;Plywood production;c18;Wood residues;
56;Dominican Republic;p07;Plywood production;c18;Wood residues;
57;Belarus;p07;Plywood production;c18;Wood residues;
58;Ecuador;p07;Plywood production;c18;Wood residues;
59;Egypt;p07;Plywood production;c18;Wood residues;
60;El Salvador;p07;Plywood production;c18;Wood residues;
61;Equatorial Guinea;p07;Plywood production;c18;Wood residues;
63;Estonia;p07;Plywood production;c18;Wood residues;
64;Faroe Islands;p07;Plywood production;c18;Wood residues;
65;Falkland Islands (Malvinas);p07;Plywood production;c18;Wood residues;
66;Fiji;p07;Plywood production;c18;Wood residues;
67;Finland;p07;Plywood production;c18;Wood residues;2,7
68;France;p07;Plywood production;c18;Wood residues;
69;French Guyana;p07;Plywood production;c18;Wood residues;
70;French Polynesia;p07;Plywood production;c18;Wood residues;
72;Djibouti;p07;Plywood production;c18;Wood residues;
73;Georgia;p07;Plywood production;c18;Wood residues;
74;Gabon;p07;Plywood production;c18;Wood residues;
75;Gambia;p07;Plywood production;c18;Wood residues;
79;Germany;p07;Plywood production;c18;Wood residues;
80;Bosnia and Herzegovina;p07;Plywood production;c18;Wood residues;
81;Ghana;p07;Plywood production;c18;Wood residues;
82;Gibraltar;p07;Plywood production;c18;Wood residues;
83;Kiribati;p07;Plywood production;c18;Wood residues;
84;Greece;p07;Plywood production;c18;Wood residues;
87;Guadeloupe;p07;Plywood production;c18;Wood residues;
89;Guatemala;p07;Plywood production;c18;Wood residues;
90;Guinea;p07;Plywood production;c18;Wood residues;
91;Guyana;p07;Plywood production;c18;Wood residues;
93;Haiti;p07;Plywood production;c18;Wood residues;
95;Honduras;p07;Plywood production;c18;Wood residues;
96;China, Hong Kong SAR;p07;Plywood production;c18;Wood residues;
97;Hungary;p07;Plywood production;c18;Wood residues;
98;Croatia;p07;Plywood production;c18;Wood residues;
99;Iceland;p07;Plywood production;c18;Wood residues;
100;India;p07;Plywood production;c18;Wood residues;
101;Indonesia;p07;Plywood production;c18;Wood residues;
102;Iran (Islamic Republic of);p07;Plywood production;c18;Wood residues;
103;Iraq;p07;Plywood production;c18;Wood residues;
104;Ireland;p07;Plywood production;c18;Wood residues;
105;Israel;p07;Plywood production;c18;Wood residues;
106;Italy;p07;Plywood production;c18;Wood residues;
107;Cote d'Ivoire;p07;Plywood production;c18;Wood residues;
108;Kazakhstan;p07;Plywood production;c18;Wood residues;
109;Jamaica;p07;Plywood production;c18;Wood residues;
110;Japan;p07;Plywood production;c18;Wood residues;
112;Jordan;p07;Plywood production;c18;Wood residues;
113;Kyrgyzstan;p07;Plywood production;c18;Wood residues;
114;Kenya;p07;Plywood production;c18;Wood residues;
115;Cambodia;p07;Plywood production;c18;Wood residues;
116;Democratic People's Republic of Korea;p07;Plywood production;c18;Wood residues;
117;Republic of Korea;p07;Plywood production;c18;Wood residues;
118;Kuwait;p07;Plywood production;c18;Wood residues;
119;Latvia;p07;Plywood production;c18;Wood residues;
120;Lao People's Democratic Republic;p07;Plywood production;c18;Wood residues;
121;Lebanon;p07;Plywood production;c18;Wood residues;
122;Lesotho;p07;Plywood production;c18;Wood residues;
123;Liberia;p07;Plywood production;c18;Wood residues;
124;Libya;p07;Plywood production;c18;Wood residues;
125;Liechtenstein;p07;Plywood production;c18;Wood residues;
126;Lithuania;p07;Plywood production;c18;Wood residues;3
128;China, Macao SAR;p07;Plywood production;c18;Wood residues;
129;Madagascar;p07;Plywood production;c18;Wood residues;
130;Malawi;p07;Plywood production;c18;Wood residues;
131;Malaysia;p07;Plywood production;c18;Wood residues;4
132;Maldives;p07;Plywood production;c18;Wood residues;
133;Mali;p07;Plywood production;c18;Wood residues;
134;Malta;p07;Plywood production;c18;Wood residues;
135;Martinique;p07;Plywood production;c18;Wood residues;
136;Mauritania;p07;Plywood production;c18;Wood residues;
137;Mauritius;p07;Plywood production;c18;Wood residues;
138;Mexico;p07;Plywood production;c18;Wood residues;5,7
141;Mongolia;p07;Plywood production;c18;Wood residues;
143;Morocco;p07;Plywood production;c18;Wood residues;
144;Mozambique;p07;Plywood production;c18;Wood residues;
145;Micronesia (Federated States of);p07;Plywood production;c18;Wood residues;
146;Republic of Moldova;p07;Plywood production;c18;Wood residues;
147;Namibia;p07;Plywood production;c18;Wood residues;
149;Nepal;p07;Plywood production;c18;Wood residues;
150;Netherlands;p07;Plywood production;c18;Wood residues;2
151;Netherlands Antilles;p07;Plywood production;c18;Wood residues;
153;New Caledonia;p07;Plywood production;c18;Wood residues;
154;North Macedonia;p07;Plywood production;c18;Wood residues;
155;Vanuatu;p07;Plywood production;c18;Wood residues;
156;New Zealand;p07;Plywood production;c18;Wood residues;
157;Nicaragua;p07;Plywood production;c18;Wood residues;
158;Niger;p07;Plywood production;c18;Wood residues;
