area_code,area,com_code,item,source_code,source,unit,cf,cf_type,description,literature
10,Australia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
11,Austria,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
12,Bahamas,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
13,Bahrain,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
14,Barbados,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
15,Belgium-Luxembourg,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
16,Bangladesh,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
17,Bermuda,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
18,Bhutan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
19,Bolivia (Plurinational State of),c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
20,Botswana,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
21,Brazil,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
22,Aruba,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
23,Belize,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
24,British Indian Ocean Territory,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
25,Solomon Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
26,Brunei Darussalam,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
27,Bulgaria,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
28,Myanmar,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
29,Burundi,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
32,Cameroon,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
33,Canada,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
35,Cabo Verde,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
36,Cayman Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
37,Central African Republic,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
38,Sri Lanka,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
39,Chad,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
40,Chile,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
41,"China, mainland",c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
42,Christmas Island,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
43,Cocos (Keeling) Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
44,Colombia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
45,Comoros,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
46,Congo,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
47,Cook Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
48,Costa Rica,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
49,Cuba,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
50,Cyprus,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
51,Czechoslovakia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
52,Azerbaijan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
53,Benin,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
54,Denmark,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
55,Dominica,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
56,Dominican Republic,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
57,Belarus,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
58,Ecuador,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
59,Egypt,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
60,El Salvador,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
61,Equatorial Guinea,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
63,Estonia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
64,Faroe Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
65,Falkland Islands (Malvinas),c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
66,Fiji,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
67,Finland,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
68,France,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
69,French Guyana,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
70,French Polynesia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
71,French Southern and Antarctic Territories,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
72,Djibouti,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
73,Georgia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
74,Gabon,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
75,Gambia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
79,Germany,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
80,Bosnia and Herzegovina,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
81,Ghana,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
82,Gibraltar,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
83,Kiribati,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
84,Greece,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
85,Greenland,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
86,Grenada,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
87,Guadeloupe,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
88,Guam,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
89,Guatemala,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
90,Guinea,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
91,Guyana,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
93,Haiti,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
94,Holy See,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
95,Honduras,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
96,"China, Hong Kong SAR",c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
97,Hungary,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
98,Croatia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
99,Iceland,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
100,India,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
101,Indonesia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
102,Iran (Islamic Republic of),c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
103,Iraq,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
104,Ireland,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
105,Israel,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
106,Italy,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
107,Cote d'Ivoire,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
108,Kazakhstan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
109,Jamaica,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
110,Japan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
112,Jordan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
113,Kyrgyzstan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
114,Kenya,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
115,Cambodia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
116,Democratic People's Republic of Korea,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
117,Republic of Korea,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
118,Kuwait,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
119,Latvia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
120,Lao People's Democratic Republic,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
121,Lebanon,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
122,Lesotho,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
123,Liberia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
124,Libya,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
125,Liechtenstein,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
126,Lithuania,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
127,Marshall Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
128,"China, Macao SAR",c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
129,Madagascar,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
130,Malawi,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
131,Malaysia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
132,Maldives,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
133,Mali,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
134,Malta,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
135,Martinique,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
136,Mauritania,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
137,Mauritius,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
138,Mexico,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
141,Mongolia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
142,Montserrat,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
143,Morocco,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
144,Mozambique,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
145,Micronesia (Federated States of),c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
146,Republic of Moldova,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
147,Namibia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
148,Nauru,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
149,Nepal,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
150,Netherlands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
151,Netherlands Antilles,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
153,New Caledonia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
154,North Macedonia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
155,Vanuatu,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
156,New Zealand,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
157,Nicaragua,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
158,Niger,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
159,Nigeria,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
160,Niue,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
161,Norfolk Island,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
162,Norway,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
163,Northern Mariana Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
164,Pacific Islands Trust Territory,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
165,Pakistan,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
166,Panama,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
167,Czechia,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
168,Papua New Guinea,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
169,Paraguay,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
170,Peru,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
171,Philippines,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
172,Pitcairn Islands,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
173,Poland,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
174,Portugal,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
175,Guinea-Bissau,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
176,Timor-Leste,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
178,Eritrea,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
179,Qatar,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
180,Palau,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
181,Zimbabwe,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
182,Reunion,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
183,Romania,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
184,Rwanda,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
185,Russian Federation,c20,Black liquor,,,tC/tonne,0.315,cf_density,carbon conversion factor per air dry mass,IPCC (2019)
